movie_id|title|Animation|Children's|Comedy|Adventure|Fantasy|Romance|Drama|Action|Crime|Thriller|Horror|Sci-Fi|Documentary|War|Musical|Mystery|Film-Noir|Western
34|Babe|0.0490449125108751|0.0493514015987156|0.0526746213586584|0.0533418089958018|0.0492434131643991|0.051644334500127|0.0538816214785437|0.423076923076923|1.12820512820513|0.468085106382979|0.0550062175126188|0.054674467296375|0.0542979897644578|0.0524668000309672|0.0497829664734669|0.0554523936622712|0.0555850290736613|0.054095528088349
35|Carrington|0.0486855367493695|0.0494626135850849|0.0522397475241464|0.0567181105700118|0.0507049524947587|0.0513309803542257|0.0532177509975151|0.423076923076923|0.054729650882047|0.468085106382979|0.0564164484594402|0.814814814814815|0.0539001221688025|0.0530374519209336|0.0494181826341147|0.0527725357576033|0.0544684804072051|0.0536991440271788
36|Dead Man Walking|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
37|Across the Sea of Time|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
38|It Takes Two|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
39|Clueless|0.0427673260069955|0.043771797034629|0.0505019278576202|0.0440114357774859|0.0422905136576912|0.403669724770642|0.140127388535032|0.045514086473603|0.0465380173383614|0.0461836858888479|0.0465581843748024|0.0432358877968|0.0491290072193724|0.0495770270969642|0.0470058293025706|0.0481396030782248|0.044482118269379|0.0453503681691397
40|Cry, the Beloved Country|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
41|Richard III|0.0461918307639281|0.0472634043556978|0.0518926690844086|0.0478092280999918|0.0456355357076237|0.0497121221247197|0.0533132863809358|0.0510562973333672|0.0531274094476902|0.468085106382979|0.0549606445796728|0.0496807066110906|0.0552702557473067|0.0487636286647453|0.0482997918075641|0.0533186081957695|0.0526423925807037|0.0495842321478414
42|Dead Presidents|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
43|Restoration|0.0498120590882233|0.0506071165085822|0.0535444441028153|0.0563959227935383|0.0518782015845226|0.0521367820613142|0.0542561925169478|0.423076923076923|1.12820512820513|0.0559692998987409|0.055657439059993|0.814814814814815|0.055147303482684|0.0540305877787224|0.0505616574810589|0.0521133454023879|0.0536519104895805|0.0549416749586001
44|Mortal Kombat|0.0473818818453136|0.047562031047148|0.0507731838605386|0.0461843975369048|0.0447393109785236|0.0503913771224081|0.140127388535032|0.0473719682444041|0.0490257852421025|0.0483116451437396|0.0490950383966375|0.0454404585611305|0.0519737818709112|0.051205983450104|2.44444444444444|0.0499609166206055|0.0470578186480666|0.047976343842319
45|To Die For|0.0427673260069955|0.043771797034629|0.0505019278576202|0.0440114357774859|0.0422905136576912|0.403669724770642|0.140127388535032|0.045514086473603|0.0465380173383614|0.0461836858888479|0.0465581843748024|0.0432358877968|0.0491290072193724|0.0495770270969642|0.0470058293025706|0.0481396030782248|0.044482118269379|0.0453503681691397
46|How to Make an American Quilt|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
47|Seven (Se7en)|0.0475225816302861|0.0478454889268564|0.0524816688839587|0.0529938865563962|0.0477868947652442|0.0504040436745724|0.0536454792009752|0.423076923076923|0.0516360660087942|0.0527926481453488|0.0532993976512132|0.051859859192472|0.0555950912445734|0.0525773674090677|0.0485836603491069|0.0487780280129045|0.0477639070128379|0.0555806664716968
48|Pocahontas|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
49|When Night Is Falling|0.043632399146693|0.0462347598662873|0.168582375478927|0.0437388058225583|0.043425145112432|0.403669724770642|0.140127388535032|0.0450308778817858|0.0463953717305176|0.0452971835470891|0.046184008012676|0.0435611874057571|0.0475958332902684|0.0483973304313371|0.047185160067849|0.0474727246162151|0.0436031599380065|0.0484089900606446
50|Usual Suspects, The|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
51|Guardian Angel|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
52|Mighty Aphrodite|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
53|Lamerica|0.0410060585143262|0.0445286308784491|0.168582375478927|0.0411708254937554|0.0413985042523148|0.0502863896229971|0.140127388535032|0.0425744739428834|0.0447453497653866|0.0429534982714116|0.0444510338264612|0.0411828833671048|0.0462055213769878|0.0464619989805611|0.0451451640794837|0.0453524205566071|0.0415301170947337|0.0472928452718184
54|Big Green, The|0.0439850518146627|0.0468890159213051|0.168582375478927|0.0436193009803493|0.0434492305494906|0.403669724770642|0.0493715883283388|0.0444847236135904|0.0451867046065911|0.0447659975006995|0.0471931471638518|0.0437174828014479|0.0484936413457199|0.0452877438562746|0.0460824084158663|0.0453044009429262|0.0427142564646636|0.049526291593347
55|Georgia|0.0570004482073708|0.977777777777778|0.0541465559426217|0.721311475409836|0.057995042402806|0.0514734421615802|0.0540850773221668|0.0527707048534104|0.050550290366727|0.0513036838756601|0.0534384369382761|0.0527197619217098|0.0558780770246181|0.0517070657462064|0.0559421342102195|0.0505535985384315|0.0504663134161661|0.0513706959791313
56|Kids of the Round Table|2.75|0.977777777777778|0.168582375478927|0.0508142418486697|0.0534288533181404|0.403669724770642|0.0531365781907828|0.0497039261087755|0.0499909911391995|0.0496788965113882|0.0515398712169147|0.0492027063444819|0.0526201545264272|0.0501215317308451|0.0561511595328511|0.0504410355265321|0.0486974415236274|0.0531711295300059
57|Home for the Holidays|0.0461918307639281|0.0472634043556978|0.0518926690844086|0.0478092280999918|0.0456355357076237|0.0497121221247197|0.0533132863809358|0.0510562973333672|0.0531274094476902|0.468085106382979|0.0549606445796728|0.0496807066110906|0.0552702557473067|0.0487636286647453|0.0482997918075641|0.0533186081957695|0.0526423925807037|0.0495842321478414
58|Postino, Il (The Postman)|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
59|Confessional, The (Le Confessionnal)|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
60|Indian in the Cupboard, The|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
61|Eye for an Eye|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
62|Mr. Holland's Opus|0.0445020576740793|0.0458019737831293|0.0504888561958055|0.0455852628327018|0.044382982487561|0.0499900324665599|0.140127388535032|0.0478700070739788|1.12820512820513|0.0493877216326351|0.0489465507122248|0.0452268390067406|0.0515598340729093|0.0507981508212154|0.0488867248303331|0.0511409198011178|0.0499758438483139|0.0475942338404139
63|Don't Be a Menace to South Central While Drinking Your Juice in the Hood|0.0492415988696127|0.0495719538048264|0.053512876370211|0.0534719598143366|0.0494725584680375|0.0518045419453349|0.0545422407015928|0.423076923076923|1.12820512820513|0.0550582250036811|0.0541486952518429|0.0530785594444652|0.0556824235964341|0.0531787884258566|0.0501237049533189|0.0520257064740373|0.0518360486682066|0.05550010729361
64|Two if by Sea|0.0442304267333788|0.0455224084354825|0.0502799787933139|0.0455369052052087|0.0441120783560603|0.0497154798075479|0.140127388535032|0.0472391302558375|0.0487834762539576|0.0491629924381185|0.611111111111111|0.0471780909701401|0.051245123990644|0.0504880898888768|0.0485883308290786|0.0494937102684288|0.0463980811967634|0.0473037289247834
65|Bio-Dome|0.0439850518146627|0.0468890159213051|0.168582375478927|0.0436193009803493|0.0434492305494906|0.403669724770642|0.0493715883283388|0.0444847236135904|0.0451867046065911|0.0447659975006995|0.0471931471638518|0.0437174828014479|0.0484936413457199|0.0452877438562746|0.0460824084158663|0.0453044009429262|0.0427142564646636|0.049526291593347
66|Lawnmower Man 2: Beyond Cyberspace|0.0461918307639281|0.0472634043556978|0.0518926690844086|0.0478092280999918|0.0456355357076237|0.0497121221247197|0.0533132863809358|0.0510562973333672|0.0531274094476902|0.468085106382979|0.0549606445796728|0.0496807066110906|0.0552702557473067|0.0487636286647453|0.0482997918075641|0.0533186081957695|0.0526423925807037|0.0495842321478414
67|Two Bits|0.0410060585143262|0.0445286308784491|0.168582375478927|0.0411708254937554|0.0413985042523148|0.0502863896229971|0.140127388535032|0.0425744739428834|0.0447453497653866|0.0429534982714116|0.0444510338264612|0.0411828833671048|0.0462055213769878|0.0464619989805611|0.0451451640794837|0.0453524205566071|0.0415301170947337|0.0472928452718184
68|French Twist (Gazon maudit)|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
69|Friday|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
70|From Dusk Till Dawn|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
71|Fair Game|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
72|Kicking and Screaming|0.0439850518146627|0.0468890159213051|0.168582375478927|0.0436193009803493|0.0434492305494906|0.403669724770642|0.0493715883283388|0.0444847236135904|0.0451867046065911|0.0447659975006995|0.0471931471638518|0.0437174828014479|0.0484936413457199|0.0452877438562746|0.0460824084158663|0.0453044009429262|0.0427142564646636|0.049526291593347
73|Misérables, Les|0.0439850518146627|0.0468890159213051|0.168582375478927|0.0436193009803493|0.0434492305494906|0.403669724770642|0.0493715883283388|0.0444847236135904|0.0451867046065911|0.0447659975006995|0.0471931471638518|0.0437174828014479|0.0484936413457199|0.0452877438562746|0.0460824084158663|0.0453044009429262|0.0427142564646636|0.049526291593347
74|Bed of Roses|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
75|Big Bully|0.0473818818453136|0.047562031047148|0.0507731838605386|0.0461843975369048|0.0447393109785236|0.0503913771224081|0.140127388535032|0.0473719682444041|0.0490257852421025|0.0483116451437396|0.0490950383966375|0.0454404585611305|0.0519737818709112|0.051205983450104|2.44444444444444|0.0499609166206055|0.0470578186480666|0.047976343842319
76|Screamers|0.0461572073702656|0.0474097582322243|0.0511912739300184|0.0476123253007789|0.0460617888052523|0.0512268449839668|0.140127388535032|0.050334646162815|0.0538371926853831|0.468085106382979|0.0514718701128558|0.0483889006778939|0.0520978362187541|0.0516836412033306|0.0496929355852897|1.69230769230769|0.053987650339228|0.0488183604222036
77|Nico Icon|0.043632399146693|0.0462347598662873|0.168582375478927|0.0437388058225583|0.043425145112432|0.403669724770642|0.140127388535032|0.0450308778817858|0.0463953717305176|0.0452971835470891|0.046184008012676|0.0435611874057571|0.0475958332902684|0.0483973304313371|0.047185160067849|0.0474727246162151|0.0436031599380065|0.0484089900606446
78|Crossing Guard, The|0.0467929738511162|0.0478784929619626|0.0524529186562828|0.047607792258116|0.0462294391396173|0.0497711298356302|0.0533581993990412|0.0485291097443816|0.0492340059389781|0.0496360461731585|0.0525877181849534|0.0474209983054325|1.46666666666667|0.0496333987309392|0.0489283680184991|0.0488230654799024|0.0481027984209606|0.0502295241377073
79|Juror, The|0.0406361599664039|0.0449801627460212|0.168582375478927|0.0401505820819689|0.0409515418657768|0.0483314952856111|0.0461855435511534|0.0411214839381943|0.042687726316456|0.0414843298762321|0.0451903647231292|0.0404698652313919|0.0468208460402808|0.0418574376596733|0.0426984268098299|0.0421584269320519|0.0397898601307575|0.0486622933093592
80|White Balloon, The (Badkonake Sefid )|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
81|Things to Do in Denver when You're Dead|0.0360481820380245|0.0374468713172603|0.0423155945288032|0.0372471622887055|0.0359086299397112|0.0420981903409174|0.140127388535032|0.0388059742095439|0.0406511380933283|0.0397937860319404|0.04048271622711|0.0366547123094234|0.0436216760065145|0.0433307245959842|0.0411988765207339|0.0418795130283673|0.0383671124166926|0.0392359678533547
